recency,purchase_frequency,avg_order_value,avg_purchase_interval,purchase_regularity,avg_order_value_score,recency_score,avg_purchase_interval_score,purchase_regularity_score,purchase_frequency_score,final_score,score_category
22,30.0,30.0,1.0,1.0,0.0003614855891632062,0.9410187667560321,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,24.0,Low
189,7.91,21.34,3.7916666666666665,0.2637362637362637,0.00024928253532258376,0.4932975871313673,0.02452027328894749,0.0008662268635462781,0.0008664606764902955,13.0,Very Low
43,330.0,27.86,0.0909090909090909,11.0,0.0003337587375212972,0.8847184986595175,0.00056662780181103,0.037016050822155144,0.03701650203539694,23.0,Low
24,7.94,17.79,3.7777777777777777,0.2647058823529412,0.00020328705713156648,0.935656836461126,0.02443037560885247,0.0008694916438423776,0.000869827751658004,24.0,Low
316,7.14,61.96,4.2,0.238095238095238,0.0007755744576096605,0.15281501340482573,0.02716326508374105,0.0007798915623827631,0.0007800390805191131,4.0,Very Low
105,270.0,15.35,0.1111111111111111,9.0,0.0001716732636706983,0.7184986595174263,0.0006973880637674214,0.03028189733140099,0.030282351699980132,19.0,Very Low
50,510.0,22.73,0.0588235294117647,17.0,0.00026729203241709475,0.8659517426273459,0.0003589497387038201,0.05721851129441763,0.057218953041647355,23.0,Low
167,47.03,19.33,0.6379310344827587,1.5675675675675675,0.00022324002513555709,0.552278820375335,0.004107300067371596,0.005256326926571339,0.005257126695182052,14.0,Very Low
39,390.0,23.18,0.0769230769230769,13.0,0.0002731224451455336,0.8954423592493298,0.0004761014666104512,0.043750204312909304,0.04375065237081375,23.0,Low
217,30.0,76.32,1.0,1.0,0.0009616294060105076,0.4182305630026809,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,11.0,Very Low
39,4.44,20.74,6.757575757575758,0.147982062780269,0.00024150865168466536,0.8954423592493298,0.04371751424742021,0.000476473585327643,0.00047700231542535703,23.0,Low
296,360.0,14.42,0.0833333333333333,12.0,0.00015962374403192476,0.20643431635388743,0.000517592703577383,0.04038312756753223,0.04038357720310534,6.0,Very Low
18,9.29,34.07,3.230769230769231,0.3095238095238095,0.0004142184331737528,0.9517426273458445,0.020889790054340947,0.0010203970441954118,0.001021346134204882,24.0,Low
87,19.54,18.59,1.535483870967742,0.6512605042016807,0.0002136522353154577,0.7667560321715817,0.009916830146286287,0.0021710507218872994,0.0021717634831719193,19.0,Very Low
72,18.9,21.46,1.587719298245614,0.6298342541436464,0.00025083731205016746,0.806970509383378,0.010254930894922087,0.002098906893576258,0.0020999325462608067,20.0,Very Low
80,3.18,15.41,9.428571428571429,0.106060606060606,0.00017245065203449014,0.7855227882037533,0.06100588888179739,0.00033532082327453395,0.0003355851583816041,21.0,Low
18,22.87,17.01,1.311881188118812,0.7622641509433963,0.0001931810084022726,0.9517426273458445,0.008469532049804124,0.0025448085194833825,0.002545508826787552,24.0,Low
48,990.0,19.92,0.0303030303030303,33.0,0.0002308843440461769,0.871313672922252,0.00017434701594185568,0.1110917392204509,0.1110921557249818,25.0,Low
52,360.0,29.39,0.0833333333333333,12.0,0.00035358214079798917,0.8605898123324397,0.000517592703577383,0.04038312756753223,0.04038357720310534,23.0,Low
23,20.89,7.1,1.4363636363636365,0.6962025316455697,6.47823636493201e-05,0.938337801608579,0.009275261248106702,0.0023223739773837165,0.002323281865718798,24.0,Low
8,6.57,17.1,4.564102564102564,0.2191011235955056,0.00019434709094796036,0.9785522788203753,0.02951996734346278,0.0007159369211516845,0.0007160646523326536,25.0,Low
24,6.24,26.91,4.811320754716981,0.2078431372549019,0.00032145008842792637,0.935656836461126,0.031120119954036532,0.000678030417144465,0.0006790268254878611,24.0,Low
116,300.0,19.38,0.1,10.0,0.0002238878487720503,0.6890080428954424,0.0006254699196914062,0.03364897407677807,0.03364942686768854,18.0,Very Low
8,15.51,18.03,1.933734939759036,0.5171339563862928,0.0002063966105867339,0.9785522788203753,0.012494563143224629,0.0017194363418003996,0.0017194530523097576,25.0,Low
119,1.12,28.23,26.77777777777778,0.0373443983402489,0.0003385526324313469,0.6809651474530831,0.17330093384620412,0.00010394807822881863,0.00010437933019896048,21.0,Low
3,5.94,12.62,5.052631578947368,0.1979166666666666,0.0001363020931181695,0.9919571045576407,0.0326820363502058,0.0006446072288631483,0.0006453560738107771,25.0,Low
251,60.0,68.4,0.5,2.0,0.0008590141419899848,0.32707774798927614,0.003214523106427957,0.006712360113761428,0.006712825526021318,8.0,Very Low
27,360.0,15.92,0.0833333333333333,12.0,0.00017905845312672078,0.9276139410187667,0.000517592703577383,0.04038312756753223,0.04038357720310534,24.0,Low
0,6.29,83.07,4.769230769230769,0.2096774193548387,0.0010490855969370898,1.0,0.030847686926404605,0.0006842065857476236,0.0006846386174340417,26.0,Low
266,660.0,18.64,0.0454545454545454,22.0,0.00021430005895195094,0.28686327077747986,0.000272417212409149,0.07405389502130302,0.07405432888018937,9.0,Very Low
32,17.51,16.0,1.713450292397661,0.5836177474402731,0.0001800949709451099,0.9142091152815013,0.011068741472624365,0.0019432923686027654,0.0019439247301569844,23.0,Low
17,540.0,17.2,0.0555555555555555,18.0,0.00019564273822094671,0.9544235924932976,0.00033779734338734463,0.060585588039794705,0.060586028209355755,25.0,Low
171,2580.0,8.1,0.0116279069767441,86.0,7.773883637918412e-05,0.5415549597855227,5.346979704030722e-05,0.2895468067254362,0.2895471396135271,21.0,Low
1,65.83,6.51,0.4556962025316455,2.1944444444444446,5.713804473870033e-05,0.9973190348525469,0.0029277608863780224,0.007367069480918083,0.007367160466945984,25.0,Low
264,150.0,42.3,0.2,5.0,0.0005208502037405336,0.29222520107238603,0.0012727332163755439,0.01681359034989267,0.016814051029146525,8.0,Very Low
139,46.8,19.6,0.6410256410256411,1.56,0.0002267382727726204,0.6273458445040214,0.004127330319700459,0.005230846345795513,0.00523131245222962,16.0,Very Low
200,180.0,23.85,0.1666666666666666,6.0,0.0002818032818745425,0.46380697050938335,0.0010569787841474975,0.02018066709526975,0.020181126196854925,12.0,Very Low
63,31.73,19.28,0.9454545454545454,1.0576923076923077,0.00022259220149906393,0.8310991957104558,0.006097786882566389,0.003539537796002257,0.003539918359650767,21.0,Low
34,125.88,4.42,0.2383177570093458,4.196078431372549,3.005901673328453e-05,0.9088471849865951,0.0015207499936096527,0.014106724731060115,0.01410692259430897,23.0,Low
40,26.34,11.68,1.1388888888888888,0.8780487804878049,0.00012412300875209732,0.8927613941018767,0.007349816390798836,0.0029346642530944603,0.0029349671878524906,23.0,Low
283,180.0,22.21,0.1666666666666666,6.0,0.0002605546665975655,0.24128686327077742,0.0010569787841474975,0.02018066709526975,0.020181126196854925,7.0,Very Low
8,5.72,20.23,5.245283018867925,0.1906474820143885,0.00023490085059243472,0.9785522788203753,0.03392899841134506,0.0006201313262626108,0.0006206641892475821,25.0,Low
142,2.57,18.77,11.68421052631579,0.0855855855855855,0.00021598440040683324,0.6193029490616622,0.07560581286715387,0.0002663798579719729,0.0002671212966381999,17.0,Very Low
11,15.91,9.45,1.8857142857142857,0.5303030303030303,9.523007456450054e-05,0.9705093833780161,0.012183743074765293,0.0017637776243435983,0.0017643473878792028,25.0,Low
145,15.87,9.48,1.8898305084745763,0.5291479820627802,9.561876874639649e-05,0.6112600536193029,0.012210385873902413,0.0017598884882740636,0.0017598579543222582,16.0,Very Low
233,210.0,21.47,0.1428571428571428,7.0,0.0002509668767774661,0.37533512064343166,0.000902868475413179,0.02354774384064683,0.02354820136456333,10.0,Very Low
32,92.47,5.38,0.3244397011739594,3.0822368421052637,4.249723055395399e-05,0.9142091152815013,0.0020781857285780032,0.01035633461780439,0.010357123215871046,23.0,Low
23,3840.0,4.68,0.0078125,128.0,3.3427699643049174e-05,0.938337801608579,2.877406806071678e-05,0.43096403003127354,0.43096429665728003,34.0,Low
11,2730.0,5.57,0.0109890109890109,91.0,4.4958960372628155e-05,0.9705093833780161,4.933445780772264e-05,0.30638219045232157,0.3063825154520691,32.0,Low
35,8.15,32.21,3.681159420289855,0.2716535433070866,0.0003901193938962057,0.906166219839142,0.023805000442974074,0.0008928849514758449,0.0008933972778319627,23.0,Low
364,1230.0,4.95,0.024390243902439,41.0,3.692594728011247e-05,0.024128686327077764,0.00013607571975949708,0.13802835318346754,0.13802875706664902,4.0,Very Low
200,3.98,19.84,7.545454545454546,0.1325301204819277,0.00022984782622778772,0.46380697050938335,0.048817164463719476,0.0004244457097439895,0.0004253738295204948,13.0,Very Low
14,960.0,12.98,0.03125,32.0,0.00014096642330092057,0.9624664879356568,0.00018047640322106155,0.10772466247507383,0.1077250805572734,27.0,Low
16,26.49,17.15,1.1324503311258278,0.8830409356725146,0.0001949949145844535,0.9571045576407506,0.007308141969562735,0.0029514732227262103,0.0029518025636910326,24.0,Low
212,150.0,17.0,0.2,5.0,0.00019305144367497392,0.43163538873994634,0.0012727332163755439,0.01681359034989267,0.016814051029146525,11.0,Very Low
65,15.0,16.01,2.0,0.5,0.00018022453567240857,0.8257372654155496,0.012923472556690022,0.001661744995695808,0.0016622127744587148,21.0,Low
211,2.64,21.01,11.357142857142858,0.0880503144654088,0.00024500689932172866,0.4343163538873994,0.07348882388927719,0.0002746787892668852,0.0002749778053628529,12.0,Very Low
282,300.0,16.23,0.1,10.0,0.00018307495967297865,0.2439678284182305,0.0006254699196914062,0.03364897407677807,0.03364942686768854,7.0,Very Low
114,9.18,51.52,3.269230769230769,0.3058823529411765,0.0006403088823098799,0.6943699731903485,0.02113873747614254,0.001008135980416728,0.0010090001919232847,18.0,Very Low
14,9.47,16.74,3.1666666666666665,0.3157894736842105,0.00018968276076520926,0.9624664879356568,0.020474877684671627,0.0010414940162842407,0.0010415485852111326,25.0,Low
18,14.7,27.82,2.040462427745665,0.490084985835694,0.00033324047861210264,0.9517426273458445,0.01318537100043505,0.001628360382073089,0.0016285420227816305,24.0,Low
65,240.0,56.14,0.125,8.0,0.0007001677863218518,0.8257372654155496,0.0007872857438624406,0.02691482058602391,0.026915276532271732,21.0,Low
48,270.0,17.21,0.1111111111111111,9.0,0.00019577230294824538,0.871313672922252,0.0006973880637674214,0.03028189733140099,0.030282351699980132,23.0,Low
15,15.71,8.91,1.9090909090909087,0.5238095238095238,8.823357929037399e-05,0.9597855227882037,0.012335051377886258,0.0017419134896333576,0.0017419002200944802,24.0,Low
77,90.0,11.6,0.3333333333333333,3.0,0.0001230864909337082,0.7935656836461126,0.0021357509452877275,0.01007943685913851,0.01007990069372972,20.0,Very Low
18,8.57,17.65,3.5,0.2857142857142857,0.00020147315094938553,0.9517426273458445,0.022632422006952087,0.0009402285502578624,0.0009405363301798804,24.0,Low
133,840.0,7.03,0.0357142857142857,28.0,6.387541055822963e-05,0.6434316353887399,0.00020937208610874615,0.09425635549356551,0.09425677988643978,18.0,Very Low
12,17.44,10.47,1.7204301075268815,0.58125,0.00010844567674896187,0.967828418230563,0.011113919254132217,0.001935319981257696,0.0019360682214323317,24.0,Low
39,630.0,7.11,0.0476190476190476,21.0,6.491192837661875e-05,0.8954423592493298,0.0002864272404759054,0.07068681827592595,0.07068725371248097,24.0,Low
234,3.09,4453.43,9.7,0.1030927835051546,0.057673535756625614,0.3726541554959786,0.06276274640136861,0.000325327936963668,0.0003254839328784789,12.0,Very Low
2,24.15,8.41,1.242320819112628,0.804945054945055,8.175534292544198e-05,0.9946380697050938,0.008019293312189047,0.002688518398819039,0.002689170700609777,25.0,Low
39,37.03,6.42,0.8102189781021898,1.2342342342342345,5.597196219301257e-05,0.8954423592493298,0.005222456691032034,0.0041339680114456465,0.0041347683059459175,23.0,Low
304,30.0,79.2,1.0,1.0,0.0009989440474725162,0.18498659517426275,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,5.0,Very Low
50,4.31,16.38,6.964285714285714,0.1435897435897435,0.0001850184305824582,0.8659517426273459,0.045055471927795424,0.00046168430952295107,0.00046241165636528724,23.0,Low
9,14.89,16.77,2.0141843971631204,0.4964788732394366,0.0001900714549471052,0.9758713136729222,0.013015282953382806,0.0016498890916627903,0.0016498668321771172,25.0,Low
60,30.8,2.78,0.9739583333333334,1.0267379679144386,8.810401456307534e-06,0.839142091152815,0.006282281439670485,0.003435312158367693,0.0034355390294518065,21.0,Low
65,8.88,15.88,3.3777777777777778,0.2960526315789473,0.00017854019421752624,0.8257372654155496,0.02184132242211592,0.0009750385542044298,0.0009753294402462005,21.0,Low
24,270.0,22.81,0.1111111111111111,9.0,0.0002683285502354839,0.935656836461126,0.0006973880637674214,0.03028189733140099,0.030282351699980132,24.0,Low
217,1.51,36.15,19.857142857142858,0.0503597122302158,0.00044116789645186994,0.4182305630026809,0.12850620410742888,0.00014777163896150948,0.0001481513073791697,13.0,Very Low
64,92.5,15.78,0.3243243243243243,3.083333333333333,0.0001772445469445398,0.8284182305630027,0.0020774389365774445,0.010360026587919931,0.010360490291038754,21.0,Low
31,40.67,17.82,0.7377049180327869,1.3555555555555556,0.00020367575131346243,0.9168900804289544,0.004753099795267301,0.004542466211185088,0.004543306759627871,23.0,Low
87,28.72,18.22,1.0444444444444445,0.9574468085106383,0.00020885834040540802,0.7667560321715817,0.006738512166152707,0.003202003506878941,0.0032020884844906907,19.0,Very Low
63,330.0,28.64,0.0909090909090909,11.0,0.00034386478625059115,0.8310991957104558,0.00056662780181103,0.037016050822155144,0.03701650203539694,22.0,Low
115,7.36,23.03,4.074074074074074,0.2454545454545454,0.000271178974236054,0.6916890080428955,0.02634819278421288,0.0008046709150543695,0.0008047309650823082,18.0,Very Low
6,10.74,432.71,2.792307692307692,0.3581267217630854,0.0055791867222067465,0.9839142091152815,0.018051789445802803,0.0011840467797538808,0.0011840881006441215,25.0,Low
5,300.0,63.57,0.1,10.0,0.0007964343787047413,0.9865951742627346,0.0006254699196914062,0.03364897407677807,0.03364942686768854,26.0,Low
68,750.0,10.83,0.04,25.0,0.00011311000693171291,0.8176943699731903,0.00023711194168092361,0.08415512525743427,0.08415555438331457,23.0,Low
244,210.0,14.99,0.1428571428571428,7.0,0.00016700893348794724,0.34584450402144773,0.000902868475413179,0.02354774384064683,0.02354820136456333,9.0,Very Low
132,540.0,13.42,0.0555555555555555,18.0,0.00014666727130206072,0.646112600536193,0.00033779734338734463,0.060585588039794705,0.060586028209355755,18.0,Very Low
240,5.25,49.86,5.714285714285714,0.175,0.0006188011375783057,0.35656836461126007,0.036964680719243706,0.0005674450534482572,0.0005679133449534838,10.0,Very Low
183,5.0,16.39,6.0,0.1666666666666666,0.00018514799530975688,0.5093833780160858,0.038814004424055526,0.0005393860805701146,0.0005398543852225805,14.0,Very Low
24,2.14,17.27,14.0,0.0714285714285714,0.0001965496913120372,0.935656836461126,0.09059506815878654,0.0002187121048199166,0.00021885988590104617,25.0,Low
9,16.33,60.81,1.837209302325581,0.5443037974683544,0.0007606745139703169,0.9758713136729222,0.011869788120227471,0.0018109192818834003,0.0018114864402271203,25.0,Low
10,420.0,17.59,0.0714285714285714,14.0,0.0002006957625855937,0.9731903485254692,0.0004405375492102238,0.04711728105828639,0.04711772753852215,26.0,Low
32,9.5,28.06,3.156626506024097,0.3167938931297709,0.00033635003206726997,0.9142091152815013,0.02040989140990415,0.0010448759736419917,0.001044915660378841,23.0,Low
45,117.79,18.47,0.2546816479400749,3.926470588235294,0.000212097458587874,0.8793565683646113,0.0016266674535136867,0.01319893443206139,0.013198934657416938,22.0,Low
25,176.57,4.6,0.1699029126213592,5.885714285714286,3.2391181824660046e-05,0.9329758713136729,0.001077925816402648,0.019795858324369513,0.019796157269346932,24.0,Low
357,750.0,14.05,0.04,25.0,0.00015482984912187507,0.04289544235924936,0.00023711194168092361,0.08415512525743427,0.08415555438331457,3.0,Very Low
9,1050.0,6.31,0.0285714285714285,35.0,5.454675019272752e-05,0.9758713136729222,0.00016313899348845026,0.11782589271120507,0.1178263060603986,27.0,Low
43,14.06,21.5,2.1333333333333333,0.46875,0.000251355570959362,0.8847184986595175,0.013786490285602205,0.0015565238474027742,0.001556711085870518,22.0,Low
14,1.42,80.47,21.08333333333333,0.0474308300395256,0.0010153987678394435,0.9624664879356568,0.13644288500724627,0.00013790986784728744,0.00013805008187604449,27.0,Low
149,1260.0,14.52,0.0238095238095238,42.0,0.00016091939130491114,0.6005361930294906,0.00013231693174158696,0.14139542992884463,0.14139583223435742,19.0,Very Low
0,13.26,20.39,2.263157894736842,0.4418604651162791,0.00023697388622921298,1.0,0.014626797021648279,0.0014659847198017918,0.0014669224147316274,25.0,Low
112,1.17,275.92,25.75,0.0388349514563106,0.003547741362891367,0.6997319034852547,0.1666485055191727,0.00010896688496365932,0.00010999112214514114,21.0,Low
75,11.4,9.02,2.63265306122449,0.3798449612403101,8.965879129065903e-05,0.7989276139410187,0.01701840361734477,0.0012571737588481745,0.0012581637543337065,20.0,Very Low
106,25.68,5.87,1.1680672268907564,0.8561151079136691,4.884590219158736e-05,0.7158176943699732,0.007538677063267365,0.002860811894229373,0.0028608915341629057,18.0,Very Low
45,30.48,16.62,0.984375,1.0158730158730158,0.00018812798403762562,0.8793565683646113,0.006349704699741749,0.0033987290310093813,0.0033996235609962504,22.0,Low
142,30.0,451.42,1.0,1.0,0.005821602326982502,0.6193029490616622,0.0064508395898486455,0.0033452833683843483,0.003345750358312916,16.0,Very Low
50,240.0,51.98,0.125,8.0,0.0006462688597656174,0.8659517426273459,0.0007872857438624406,0.02691482058602391,0.026915276532271732,22.0,Low
0,39.7,16.05,0.7557251908396947,1.323232323232323,0.0001807427945816031,1.0,0.004869738407108767,0.00443363140729411,0.004434437995871966,25.0,Low
22,26.48,18.37,1.132890365448505,0.8826979472140762,0.00021080181131488766,0.9410187667560321,0.007310990150226237,0.0029503183542638695,0.0029506802053017966,24.0,Low
