CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency
15963,28,470.76,16.81,2011-10-25 13:05:00,2011-11-20 11:33:00,25,33.6
15965,122,845.64,6.93,2010-12-07 13:18:00,2011-11-22 16:44:00,350,10.46
15967,84,418.83,4.99,2011-01-25 11:57:00,2011-11-16 15:41:00,295,8.54
15969,20,666.1,33.3,2011-06-07 12:19:00,2011-12-07 11:06:00,182,3.3
15970,11,314.1,28.55,2011-02-09 12:08:00,2011-02-09 12:08:00,1,330.0
15971,35,4199.85,120.0,2011-02-01 16:47:00,2011-11-22 12:50:00,293,3.58
15973,4,307.82,76.96,2010-12-08 11:42:00,2010-12-08 11:42:00,1,120.0
15974,176,3442.15,19.56,2011-02-24 10:10:00,2011-10-31 13:13:00,249,21.2
15975,24,371.01,15.46,2011-09-16 13:33:00,2011-09-16 13:33:00,1,720.0
15976,98,430.94,4.4,2011-05-03 17:12:00,2011-06-27 13:00:00,54,54.44
15977,65,1054.73,16.23,2011-10-31 16:24:00,2011-11-22 13:29:00,21,92.86
15978,49,1098.78,22.42,2011-09-23 15:21:00,2011-09-23 15:21:00,1,1470.0
15980,43,2398.86,55.79,2011-03-30 15:05:00,2011-09-12 09:41:00,165,7.82
15981,97,3408.48,35.14,2011-02-01 13:50:00,2011-11-15 08:00:00,286,10.17
15983,113,1475.02,13.05,2010-12-01 12:15:00,2011-11-17 17:34:00,351,9.66
15984,270,2837.67,10.51,2010-12-06 13:21:00,2011-12-07 12:16:00,365,22.19
15985,37,1142.42,30.88,2011-04-17 11:04:00,2011-08-08 16:31:00,113,9.82
15986,14,168.12,12.01,2011-11-09 15:17:00,2011-11-09 15:17:00,1,420.0
15987,140,1451.28,10.37,2010-12-06 08:34:00,2011-11-27 15:38:00,356,11.8
15988,27,158.03,5.85,2011-11-20 13:23:00,2011-11-20 13:23:00,1,810.0
15990,52,792.11,15.23,2011-02-25 15:35:00,2011-10-26 15:58:00,243,6.42
15992,3,41.99,14.0,2011-12-06 11:00:00,2011-12-06 11:00:00,1,90.0
15993,552,2797.57,5.07,2011-10-26 16:21:00,2011-12-01 10:45:00,35,473.14
15994,35,427.07,12.2,2011-10-16 12:28:00,2011-10-16 12:28:00,1,1050.0
15996,130,1060.68,8.16,2010-12-08 15:59:00,2011-09-12 15:14:00,277,14.08
15998,506,3089.97,6.11,2010-12-12 13:32:00,2011-11-03 12:45:00,325,46.71
16000,9,12393.7,1377.08,2011-12-07 12:14:00,2011-12-07 12:17:00,1,270.0
16003,103,2735.37,26.56,2010-12-15 12:09:00,2011-11-10 09:57:00,329,9.39
16005,218,615.39,2.82,2011-03-14 11:46:00,2011-11-27 13:47:00,258,25.35
16006,8,101.4,12.68,2011-05-12 13:12:00,2011-05-12 13:12:00,1,240.0
16007,385,1701.94,4.42,2011-05-08 13:32:00,2011-10-23 11:05:00,167,69.16
16008,33,478.78,14.51,2011-05-19 10:54:00,2011-11-16 10:32:00,180,5.5
16009,90,992.71,11.03,2011-07-03 11:26:00,2011-11-17 16:51:00,137,19.71
16010,86,407.5,4.74,2010-12-12 12:18:00,2011-04-08 10:14:00,116,22.24
16011,212,3362.71,15.86,2010-12-08 16:34:00,2011-12-01 16:31:00,357,17.82
16012,94,1415.29,15.06,2011-07-07 18:02:00,2011-11-04 13:25:00,119,23.7
16013,139,37130.6,267.13,2010-12-03 13:09:00,2011-12-06 10:36:00,367,11.36
16014,145,662.38,4.57,2011-02-21 17:42:00,2011-11-02 12:04:00,253,17.19
16015,182,705.39,3.88,2011-10-21 12:56:00,2011-12-06 10:58:00,45,121.33
16016,235,1508.76,6.42,2010-12-08 12:36:00,2011-12-06 14:35:00,363,19.42
16017,32,211.88,6.62,2011-10-23 12:56:00,2011-10-23 12:56:00,1,960.0
16018,28,408.9,14.6,2011-06-12 13:52:00,2011-10-31 14:13:00,141,5.96
16019,160,3786.24,23.66,2010-12-10 12:29:00,2011-10-24 11:51:00,317,15.14
16020,46,851.01,18.5,2011-10-05 13:54:00,2011-11-23 11:18:00,48,28.75
16022,76,628.28,8.27,2011-03-24 13:16:00,2011-03-24 13:16:00,1,2280.0
16023,101,719.81,7.13,2011-03-18 13:32:00,2011-10-24 16:34:00,220,13.77
16024,64,251.24,3.93,2011-11-27 13:26:00,2011-11-27 13:26:00,1,1920.0
16025,28,439.66,15.7,2011-11-10 11:45:00,2011-11-10 11:45:00,1,840.0
16026,32,236.09,7.38,2011-10-27 13:53:00,2011-10-27 13:53:00,1,960.0
16027,16,934.62,58.41,2011-02-10 12:19:00,2011-09-09 10:47:00,210,2.29
16029,242,81024.84,334.81,2010-12-01 09:57:00,2011-11-01 10:27:00,335,21.67
16030,29,331.24,11.42,2011-02-03 11:28:00,2011-02-03 11:28:00,1,870.0
16031,100,548.94,5.49,2011-04-06 14:23:00,2011-09-08 13:07:00,154,19.48
16033,1137,8816.4,7.75,2010-12-05 10:36:00,2011-12-04 12:44:00,364,93.71
16034,22,437.7,19.9,2011-01-11 11:54:00,2011-05-27 16:17:00,136,4.85
16036,55,758.92,13.8,2011-03-21 13:01:00,2011-09-13 14:53:00,176,9.38
16037,39,855.02,21.92,2010-12-16 10:18:00,2011-03-15 09:13:00,88,13.3
16038,26,471.78,18.15,2011-05-22 11:29:00,2011-12-02 12:40:00,194,4.02
16040,65,1313.55,20.21,2011-03-16 09:58:00,2011-10-05 13:47:00,203,9.61
16041,6,3166.4,527.73,2011-07-21 16:27:00,2011-11-09 12:25:00,110,1.64
16042,71,1197.27,16.86,2011-01-11 13:25:00,2011-11-17 17:50:00,310,6.87
16043,39,773.99,19.85,2011-01-26 11:14:00,2011-11-02 12:50:00,280,4.18
16045,83,1340.7,16.15,2011-02-22 14:55:00,2011-08-12 12:41:00,170,14.65
16048,8,256.44,32.06,2010-12-01 15:27:00,2010-12-01 15:28:00,1,240.0
16049,312,1111.79,3.56,2011-09-25 14:33:00,2011-10-30 13:19:00,34,275.29
16050,10,137.9,13.79,2011-06-19 11:44:00,2011-06-19 11:44:00,1,300.0
16052,34,362.06,10.65,2011-10-16 15:13:00,2011-10-16 15:13:00,1,1020.0
16053,84,1511.95,18.0,2011-08-09 14:57:00,2011-11-07 11:21:00,89,28.31
16054,70,783.9,11.2,2011-07-17 13:08:00,2011-07-17 13:08:00,1,2100.0
16055,8,134.8,16.85,2011-05-03 09:26:00,2011-05-03 09:26:00,1,240.0
16056,68,664.85,9.78,2011-10-25 15:19:00,2011-10-25 15:19:00,1,2040.0
16057,121,2263.12,18.7,2011-02-28 10:35:00,2011-11-23 15:23:00,268,13.54
16059,180,1459.86,8.11,2010-12-07 10:36:00,2011-10-05 09:56:00,301,17.94
16062,64,1153.62,18.03,2010-12-10 12:00:00,2011-11-30 12:15:00,355,5.41
16063,23,335.32,14.58,2011-03-24 14:55:00,2011-03-24 14:56:00,1,690.0
16065,74,372.09,5.03,2010-12-09 13:03:00,2010-12-09 13:03:00,1,2220.0
16066,102,1521.87,14.92,2011-08-07 14:33:00,2011-11-23 11:54:00,107,28.6
16070,33,852.15,25.82,2011-11-07 16:36:00,2011-11-17 15:50:00,9,110.0
16071,21,326.24,15.54,2011-10-26 11:14:00,2011-10-26 11:14:00,1,630.0
16072,23,584.32,25.41,2011-02-24 14:32:00,2011-02-24 14:32:00,1,690.0
16073,1,122.4,122.4,2011-02-15 15:41:00,2011-02-15 15:41:00,1,30.0
16076,129,2234.73,17.32,2011-05-15 12:31:00,2011-12-06 14:59:00,205,18.88
16078,1,79.2,79.2,2011-03-01 09:47:00,2011-03-01 09:47:00,1,30.0
16079,21,1352.0,64.38,2011-10-30 13:06:00,2011-11-23 12:48:00,23,27.39
16080,10,217.16,21.72,2011-03-10 14:44:00,2011-09-19 10:42:00,192,1.56
16081,227,2806.9,12.37,2010-12-08 11:16:00,2011-10-14 13:06:00,310,21.97
16083,31,1317.62,42.5,2010-12-14 11:51:00,2011-08-31 10:47:00,259,3.59
16084,38,436.18,11.48,2011-02-13 16:05:00,2011-02-13 16:05:00,1,1140.0
16085,167,981.51,5.88,2011-01-23 12:07:00,2011-11-16 13:24:00,297,16.87
16086,39,1121.39,28.75,2010-12-07 13:45:00,2011-10-11 13:09:00,307,3.81
16091,18,315.06,17.5,2011-05-25 09:18:00,2011-07-08 08:45:00,43,12.56
16092,51,817.86,16.04,2011-03-30 15:38:00,2011-08-17 10:46:00,139,11.01
16093,1,17.0,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,1,30.0
16094,63,1078.23,17.11,2011-05-04 13:57:00,2011-11-28 12:45:00,207,9.13
16096,12,320.62,26.72,2011-03-20 13:38:00,2011-03-20 13:38:00,1,360.0
16097,10,185.05,18.5,2011-04-13 13:47:00,2011-04-13 13:47:00,1,300.0
16098,67,2005.63,29.93,2010-12-01 09:45:00,2011-09-13 09:59:00,286,7.03
16099,39,731.9,18.77,2011-04-28 08:34:00,2011-10-20 13:13:00,175,6.69
16101,76,1290.7,16.98,2011-09-30 10:18:00,2011-09-30 10:18:00,1,2280.0
16102,57,1842.14,32.32,2011-08-03 12:50:00,2011-10-28 13:19:00,86,19.88
16103,48,1429.64,29.78,2011-04-20 12:28:00,2011-12-02 14:16:00,226,6.37
16104,29,302.36,10.43,2011-10-09 10:23:00,2011-10-09 10:23:00,1,870.0
16105,13,336.96,25.92,2011-04-05 10:13:00,2011-04-05 10:13:00,1,390.0
16106,6,108.38,18.06,2011-10-05 10:37:00,2011-10-05 10:37:00,1,180.0
16107,31,3204.16,103.36,2011-06-09 18:42:00,2011-11-22 09:40:00,165,5.64
16108,48,842.5,17.55,2011-09-16 11:48:00,2011-09-16 11:48:00,1,1440.0
16109,18,611.88,33.99,2011-02-04 12:37:00,2011-05-05 09:17:00,89,6.07
16110,354,1337.48,3.78,2011-02-01 14:01:00,2011-10-25 14:35:00,266,39.92
16112,16,195.74,12.23,2011-01-05 11:47:00,2011-07-19 14:28:00,195,2.46
16113,30,161.38,5.38,2011-06-09 16:16:00,2011-06-09 16:16:00,1,900.0
16114,8,135.75,16.97,2011-06-22 10:13:00,2011-06-22 10:13:00,1,240.0
16115,284,1667.97,5.87,2011-02-20 12:14:00,2011-11-30 11:32:00,282,30.21
16116,34,612.78,18.02,2011-05-12 12:01:00,2011-05-12 12:01:00,1,1020.0
16117,30,232.21,7.74,2011-06-03 11:42:00,2011-06-03 11:42:00,1,900.0
16119,16,423.36,26.46,2011-09-28 10:15:00,2011-12-01 15:11:00,64,7.5
16120,30,1309.14,43.64,2011-10-11 14:10:00,2011-10-11 14:22:00,1,900.0
16121,212,867.11,4.09,2011-05-08 11:52:00,2011-10-13 12:59:00,158,40.25
16122,38,684.42,18.01,2010-12-08 11:41:00,2011-09-27 15:34:00,293,3.89
16123,16,307.78,19.24,2011-10-19 09:18:00,2011-10-19 09:18:00,1,480.0
16124,11,249.0,22.64,2011-01-26 14:45:00,2011-01-26 14:45:00,1,330.0
16125,13,289.35,22.26,2010-12-07 15:48:00,2010-12-07 15:48:00,1,390.0
16126,117,6287.77,53.74,2011-02-16 11:18:00,2011-11-10 16:03:00,267,13.15
16127,40,656.25,16.41,2011-10-31 13:58:00,2011-10-31 13:58:00,1,1200.0
16128,89,1880.22,21.13,2011-03-02 12:21:00,2011-11-22 11:14:00,264,10.11
16131,78,3506.54,44.96,2011-04-14 08:32:00,2011-10-19 11:53:00,188,12.45
16133,338,14589.04,43.16,2011-01-25 15:55:00,2011-12-06 11:24:00,314,32.29
16134,35,618.09,17.66,2010-12-15 14:00:00,2011-11-18 10:05:00,337,3.12
16135,21,517.55,24.65,2011-03-22 12:30:00,2011-03-22 12:30:00,1,630.0
16136,37,709.38,19.17,2011-03-07 09:52:00,2011-10-11 09:10:00,217,5.12
16139,31,635.41,20.5,2011-05-17 10:23:00,2011-11-21 08:37:00,187,4.97
16140,35,725.18,20.72,2010-12-03 14:40:00,2011-10-05 12:15:00,305,3.44
16141,30,620.4,20.68,2011-09-12 13:11:00,2011-09-12 13:11:00,1,900.0
16142,37,535.34,14.47,2011-04-04 10:16:00,2011-04-04 10:16:00,1,1110.0
16143,117,2424.94,20.73,2010-12-05 15:18:00,2011-12-06 14:13:00,365,9.62
16144,1,175.2,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,1,30.0
16145,224,3799.49,16.96,2010-12-15 09:09:00,2011-12-01 10:33:00,351,19.15
16146,29,734.13,25.31,2011-04-21 15:25:00,2011-07-05 14:20:00,74,11.76
16147,22,375.0,17.05,2011-07-29 09:57:00,2011-07-29 09:57:00,1,660.0
16148,1,76.32,76.32,2011-02-16 14:01:00,2011-02-16 14:01:00,1,30.0
16149,18,280.52,15.58,2011-07-20 14:54:00,2011-12-05 11:29:00,137,3.94
16150,117,2053.02,17.55,2010-12-02 18:27:00,2011-10-28 12:39:00,329,10.67
16152,29,1829.04,63.07,2011-03-16 09:47:00,2011-03-16 09:47:00,1,870.0
16153,89,1824.23,20.5,2010-12-20 09:22:00,2011-10-21 10:50:00,305,8.75
16156,130,3122.04,24.02,2011-02-02 12:02:00,2011-12-01 12:42:00,302,12.91
16157,18,656.69,36.48,2011-09-28 11:48:00,2011-11-24 11:41:00,56,9.64
16159,14,348.2,24.87,2011-03-03 12:27:00,2011-03-03 12:27:00,1,420.0
16160,20,1025.44,51.27,2011-09-15 10:53:00,2011-10-05 14:19:00,20,30.0
16161,474,5575.56,11.76,2010-12-06 10:03:00,2011-12-08 12:10:00,367,38.75
16162,2,37.4,18.7,2011-04-01 15:03:00,2011-04-01 15:03:00,1,60.0
16163,6,856.6,142.77,2010-12-09 16:28:00,2011-04-21 15:15:00,132,1.36
16164,34,822.48,24.19,2011-10-28 09:12:00,2011-11-22 15:04:00,25,40.8
16168,98,3787.6,38.65,2010-12-05 11:38:00,2011-11-29 12:45:00,359,8.19
16169,85,1822.97,21.45,2011-09-25 11:33:00,2011-12-01 15:28:00,67,38.06
16170,125,1885.05,15.08,2011-04-05 13:42:00,2011-10-20 08:21:00,197,19.04
16171,3,73.2,24.4,2011-10-11 14:51:00,2011-10-11 14:51:00,1,90.0
16172,69,1140.21,16.52,2011-04-12 12:02:00,2011-09-05 13:22:00,146,14.18
16173,84,1418.32,16.88,2011-09-02 15:23:00,2011-11-24 10:53:00,82,30.73
16174,23,1009.55,43.89,2011-07-11 09:23:00,2011-08-05 13:26:00,25,27.6
16175,58,1037.59,17.89,2011-04-13 14:38:00,2011-09-06 14:32:00,145,12.0
16177,15,331.95,22.13,2011-10-20 12:57:00,2011-10-20 12:57:00,1,450.0
16178,8,197.9,24.74,2011-07-24 16:05:00,2011-07-24 16:05:00,1,240.0
16179,11,215.83,19.62,2011-10-10 09:41:00,2011-10-10 09:41:00,1,330.0
16180,162,10254.18,63.3,2011-04-01 10:23:00,2011-08-31 16:28:00,152,31.97
16181,11,305.54,27.78,2011-09-27 13:38:00,2011-09-27 13:38:00,1,330.0
16182,28,6617.65,236.34,2011-02-18 10:11:00,2011-09-28 13:23:00,222,3.78
16183,15,338.71,22.58,2011-10-03 14:59:00,2011-10-03 14:59:00,1,450.0
16184,45,1158.79,25.75,2011-05-12 13:33:00,2011-10-06 17:43:00,147,9.18
16185,31,529.41,17.08,2011-04-21 11:59:00,2011-11-23 09:41:00,215,4.33
16186,218,4006.94,18.38,2010-12-02 14:40:00,2011-11-17 12:43:00,349,18.74
16187,295,6911.44,23.43,2011-02-28 13:34:00,2011-11-08 09:50:00,252,35.12
16188,67,981.86,14.65,2011-04-11 09:44:00,2011-10-26 12:19:00,198,10.15
16189,11,215.48,19.59,2011-09-15 15:21:00,2011-11-24 11:47:00,69,4.78
16190,6,215.08,35.85,2011-10-30 15:59:00,2011-10-30 15:59:00,1,180.0
16191,134,5180.52,38.66,2010-12-14 12:38:00,2011-12-07 11:26:00,357,11.26
16193,19,314.45,16.55,2011-04-17 11:45:00,2011-04-17 11:45:00,1,570.0
16198,15,400.68,26.71,2011-09-25 14:58:00,2011-09-25 14:58:00,1,450.0
16200,179,1080.62,6.04,2011-06-28 15:47:00,2011-12-05 14:40:00,159,33.77
16201,111,1863.47,16.79,2011-08-22 10:47:00,2011-12-06 16:02:00,106,31.42
16202,18,365.27,20.29,2010-12-14 10:43:00,2010-12-14 10:43:00,1,540.0
16203,35,592.9,16.94,2010-12-02 15:39:00,2011-10-12 12:31:00,313,3.35
16204,57,405.71,7.12,2011-11-16 13:40:00,2011-11-16 13:40:00,1,1710.0
16205,98,761.38,7.77,2011-06-13 11:33:00,2011-11-09 09:32:00,148,19.86
16206,63,537.06,8.52,2011-01-16 11:07:00,2011-10-16 10:41:00,272,6.95
16207,19,394.38,20.76,2011-11-14 13:51:00,2011-11-14 13:51:00,1,570.0
16208,66,664.26,10.06,2011-02-23 13:37:00,2011-10-26 11:36:00,244,8.11
16209,46,2262.62,49.19,2011-04-07 12:23:00,2011-09-12 11:58:00,157,8.79
16210,123,21086.3,171.43,2010-12-01 12:27:00,2011-12-08 12:36:00,372,9.92
16211,23,547.02,23.78,2011-09-12 12:11:00,2011-09-12 12:11:00,1,690.0
16212,41,690.34,16.84,2011-03-01 12:51:00,2011-11-20 13:00:00,264,4.66
16213,6,159.0,26.5,2011-09-22 10:03:00,2011-09-22 10:03:00,1,180.0
16214,44,1062.75,24.15,2011-03-15 13:23:00,2011-06-22 11:30:00,98,13.47
16215,14,242.35,17.31,2011-09-20 10:18:00,2011-09-20 10:18:00,1,420.0
16216,37,914.93,24.73,2011-03-17 15:34:00,2011-03-17 15:34:00,1,1110.0
16217,15,304.25,20.28,2011-03-02 15:28:00,2011-04-18 13:31:00,46,9.78
16218,84,3084.68,36.72,2010-12-01 11:29:00,2011-11-10 09:59:00,343,7.35
16221,97,864.86,8.92,2010-12-07 13:13:00,2011-11-03 11:43:00,330,8.82
16222,137,846.72,6.18,2011-01-25 13:38:00,2011-01-25 13:38:00,1,4110.0
16224,96,1295.3,13.49,2011-04-04 12:00:00,2011-10-13 17:51:00,192,15.0
16225,134,1096.32,8.18,2011-03-07 12:17:00,2011-10-26 08:30:00,232,17.33
16226,8,255.12,31.89,2011-04-18 12:58:00,2011-05-20 14:41:00,32,7.5
16227,6,314.22,52.37,2011-04-28 13:33:00,2011-04-28 13:33:00,1,180.0
16229,47,1010.6,21.5,2011-05-11 10:18:00,2011-09-13 17:16:00,125,11.28
16230,35,542.03,15.49,2011-05-03 15:12:00,2011-06-03 10:06:00,30,35.0
16232,37,990.88,26.78,2011-05-08 14:05:00,2011-10-27 12:16:00,171,6.49
16233,22,536.68,24.39,2010-12-08 12:51:00,2011-09-29 17:27:00,295,2.24
16235,46,867.31,18.85,2011-01-11 15:42:00,2011-10-30 10:56:00,291,4.74
16236,20,432.2,21.61,2011-09-22 14:10:00,2011-09-22 14:10:00,1,600.0
16239,19,414.2,21.8,2011-06-03 09:30:00,2011-10-14 08:29:00,132,4.32
16240,135,3718.8,27.55,2011-09-23 13:44:00,2011-11-15 14:30:00,53,76.42
16241,662,2607.87,3.94,2010-12-05 11:04:00,2011-11-30 11:08:00,360,55.17
16242,294,3603.21,12.26,2011-03-07 17:04:00,2011-12-01 15:12:00,268,32.91
16243,51,409.1,8.02,2011-10-16 12:09:00,2011-11-06 12:32:00,21,72.86
16244,91,1522.75,16.73,2010-12-02 11:41:00,2011-05-12 10:18:00,160,17.06
16245,90,1413.66,15.71,2011-03-28 09:30:00,2011-11-16 10:14:00,233,11.59
16247,16,114.56,7.16,2011-06-22 14:23:00,2011-06-22 14:23:00,1,480.0
16248,7,152.94,21.85,2011-10-09 11:32:00,2011-10-09 11:32:00,1,210.0
16249,69,1800.07,26.09,2011-04-14 13:50:00,2011-10-18 10:07:00,186,11.13
16250,24,389.44,16.23,2010-12-01 09:59:00,2011-03-23 15:07:00,112,6.43
16253,123,3683.86,29.95,2011-03-29 13:33:00,2011-10-04 09:09:00,188,19.63
16255,270,2619.91,9.7,2010-12-09 14:25:00,2011-11-23 12:40:00,348,23.28
16256,13,752.43,57.88,2011-03-18 12:18:00,2011-03-18 12:18:00,1,390.0
16257,2,46.95,23.48,2011-06-16 10:11:00,2011-06-16 10:11:00,1,60.0
16258,135,5203.51,38.54,2011-05-04 14:33:00,2011-10-25 13:30:00,173,23.41
16260,18,1035.45,57.53,2011-10-20 09:40:00,2011-10-20 09:40:00,1,540.0
16261,124,746.83,6.02,2011-04-07 19:05:00,2011-11-22 17:23:00,228,16.32
16265,258,5447.0,21.11,2010-12-10 10:21:00,2011-11-30 16:41:00,355,21.8
16266,61,861.89,14.13,2011-05-17 14:50:00,2011-09-27 12:08:00,132,13.86
16268,45,667.65,14.84,2011-09-29 18:30:00,2011-09-29 18:30:00,1,1350.0
16270,54,1141.24,21.13,2010-12-21 14:26:00,2010-12-21 14:26:00,1,1620.0
16271,133,1429.24,10.75,2010-12-16 16:36:00,2011-12-07 12:45:00,355,11.24
16272,25,411.7,16.47,2011-08-15 10:53:00,2011-08-15 10:54:00,1,750.0
16274,67,357.95,5.34,2010-12-01 15:35:00,2010-12-01 15:35:00,1,2010.0
16275,33,559.87,16.97,2011-05-27 12:41:00,2011-05-27 12:41:00,1,990.0
16276,6,810.6,135.1,2011-06-16 09:34:00,2011-06-16 09:34:00,1,180.0
16278,23,566.38,24.63,2011-08-31 17:12:00,2011-08-31 17:12:00,1,690.0
16279,107,1509.58,14.11,2011-06-16 11:50:00,2011-11-18 15:00:00,155,20.71
16281,17,2062.06,121.3,2011-09-28 14:57:00,2011-09-28 14:57:00,1,510.0
16282,11,168.3,15.3,2011-01-04 11:42:00,2011-01-04 11:42:00,1,330.0
16283,166,1570.81,9.46,2011-05-15 13:37:00,2011-12-04 12:08:00,202,24.65
16284,109,823.97,7.56,2011-10-20 13:54:00,2011-11-08 16:12:00,19,172.11
16287,8,142.5,17.81,2011-06-23 09:08:00,2011-06-23 09:08:00,1,240.0
16292,17,302.25,17.78,2011-08-10 12:24:00,2011-08-10 12:24:00,1,510.0
16293,118,2248.99,19.06,2010-12-07 15:02:00,2011-11-18 09:58:00,345,10.26
16295,79,1328.55,16.82,2011-10-06 10:45:00,2011-11-30 08:17:00,54,43.89
16297,20,301.9,15.1,2011-03-16 08:29:00,2011-03-16 08:29:00,1,600.0
16298,27,598.2,22.16,2011-06-06 10:06:00,2011-11-17 11:59:00,164,4.94
16302,11,233.22,21.2,2011-08-05 09:44:00,2011-08-05 09:44:00,1,330.0
16303,162,5360.63,33.09,2011-01-10 14:16:00,2011-11-14 10:49:00,307,15.83
16305,22,361.22,16.42,2011-07-24 12:18:00,2011-07-24 12:18:00,1,660.0
16306,41,632.27,15.42,2010-12-07 15:18:00,2011-05-10 12:12:00,153,8.04
16308,4,2560.0,640.0,2011-03-23 14:46:00,2011-11-02 11:24:00,223,0.54
16309,42,706.57,16.82,2011-04-13 11:46:00,2011-08-25 15:35:00,134,9.4
16311,37,616.26,16.66,2011-10-21 13:13:00,2011-11-22 08:54:00,31,35.81
16313,16,274.15,17.13,2011-10-21 09:04:00,2011-12-06 13:02:00,46,10.43
16315,14,226.37,16.17,2011-01-13 11:57:00,2011-01-13 11:57:00,1,420.0
16316,151,2938.91,19.46,2010-12-16 14:26:00,2011-10-06 13:48:00,293,15.46
16317,69,1341.65,19.44,2011-02-15 14:30:00,2011-08-12 12:46:00,177,11.69
16318,19,328.15,17.27,2011-11-04 13:05:00,2011-11-04 13:05:00,1,570.0
16319,3,404.4,134.8,2011-05-06 11:27:00,2011-05-06 11:27:00,1,90.0
16320,56,1038.46,18.54,2011-05-10 15:31:00,2011-06-20 15:25:00,40,42.0
16321,12,373.65,31.14,2011-01-20 12:11:00,2011-09-28 14:55:00,251,1.43
16322,37,326.75,8.83,2011-11-03 14:33:00,2011-12-08 15:41:00,35,31.71
16323,1,207.5,207.5,2011-05-27 14:48:00,2011-05-27 14:48:00,1,30.0
16324,118,428.68,3.63,2011-06-15 14:26:00,2011-08-03 12:58:00,48,73.75
16325,18,594.24,33.01,2011-04-08 09:20:00,2011-10-24 08:48:00,198,2.73
16326,319,3110.96,9.75,2011-01-09 12:01:00,2011-12-04 10:11:00,328,29.18
16327,319,3844.22,12.05,2010-12-05 12:43:00,2011-11-25 13:23:00,355,26.96
16330,39,251.91,6.46,2011-08-19 17:08:00,2011-11-22 12:24:00,94,12.45
16332,153,1593.2,10.41,2011-02-07 14:16:00,2011-11-11 14:22:00,277,16.57
16333,45,26626.8,591.71,2011-02-03 10:50:00,2011-12-02 12:19:00,302,4.47
16337,10,151.05,15.1,2011-11-03 10:03:00,2011-11-03 10:03:00,1,300.0
16338,11,214.8,19.53,2011-07-05 13:56:00,2011-07-05 13:56:00,1,330.0
16339,20,109.95,5.5,2011-02-28 13:41:00,2011-02-28 13:41:00,1,600.0
16340,153,549.07,3.59,2011-08-24 14:53:00,2011-08-24 14:53:00,1,4590.0
16341,77,1971.87,25.61,2011-05-22 13:20:00,2011-11-15 09:12:00,176,13.13
16342,15,322.41,21.49,2011-06-13 10:10:00,2011-09-25 14:36:00,104,4.33
16343,47,370.48,7.88,2011-11-23 17:43:00,2011-11-23 17:45:00,1,1410.0
16344,2,101.1,50.55,2011-07-04 15:50:00,2011-07-04 15:50:00,1,60.0
16345,38,575.41,15.14,2011-10-26 16:03:00,2011-10-26 16:03:00,1,1140.0
16347,92,887.65,9.65,2011-11-03 13:01:00,2011-11-28 13:14:00,25,110.4
16348,235,1469.45,6.25,2011-04-13 15:49:00,2011-11-07 15:44:00,207,34.06
16349,9,53.5,5.94,2011-02-22 12:40:00,2011-02-22 12:40:00,1,270.0
16350,57,1116.47,19.59,2011-01-10 09:44:00,2011-11-18 15:53:00,312,5.48
16351,8,153.9,19.24,2011-01-11 10:26:00,2011-01-11 10:26:00,1,240.0
16352,28,494.44,17.66,2011-11-02 08:44:00,2011-11-22 10:32:00,20,42.0
16353,94,6675.71,71.02,2010-12-05 12:09:00,2011-12-06 12:23:00,366,7.7
16354,39,395.8,10.15,2011-09-27 16:28:00,2011-10-07 14:28:00,9,130.0
16356,31,211.77,6.83,2011-03-07 12:31:00,2011-05-26 11:51:00,79,11.77
16357,34,658.88,19.38,2011-05-10 10:35:00,2011-11-06 16:04:00,180,5.67
16358,109,2027.5,18.6,2011-06-08 15:05:00,2011-12-08 15:09:00,183,17.87
16359,66,1750.92,26.53,2011-01-12 10:49:00,2011-12-02 17:04:00,324,6.11
16360,662,3512.53,5.31,2011-09-12 13:50:00,2011-12-05 12:16:00,83,239.28
16361,106,896.66,8.46,2011-09-29 13:13:00,2011-11-30 12:32:00,61,52.13
16362,81,734.77,9.07,2011-09-09 14:47:00,2011-11-07 13:01:00,58,41.9
16363,5,109.36,21.87,2011-10-17 14:14:00,2011-10-17 14:14:00,1,150.0
16364,53,707.04,13.34,2011-07-25 14:35:00,2011-11-28 11:27:00,125,12.72
16365,51,1540.42,30.2,2010-12-07 17:19:00,2011-11-22 11:24:00,349,4.38
16366,18,327.3,18.18,2011-11-21 08:19:00,2011-11-21 08:19:00,1,540.0
16367,130,804.49,6.19,2010-12-12 12:01:00,2011-11-02 13:13:00,325,12.0
16368,76,497.43,6.55,2011-11-11 15:08:00,2011-12-07 13:12:00,25,91.2
16369,118,1553.66,13.17,2011-05-27 09:39:00,2011-11-21 16:25:00,178,19.89
16370,228,1320.56,5.79,2011-04-28 16:40:00,2011-09-18 15:55:00,142,48.17
16372,97,367.93,3.79,2011-11-06 12:50:00,2011-11-06 13:08:00,1,2910.0
16374,111,473.03,4.26,2011-03-22 13:46:00,2011-10-04 15:21:00,196,16.99
16376,125,987.01,7.9,2011-11-22 16:47:00,2011-12-01 11:38:00,8,468.75
16377,5,676.2,135.24,2011-03-17 15:41:00,2011-03-17 15:41:00,1,150.0
